109.00990099009901,27.286677748275668
109.10891089108911,27.28775347721567
109.20792079207921,27.288828961142578
109.3069306930693,27.28990419987008
109.40594059405942,27.29097919321195
109.50495049504951,27.29205394098207
109.60396039603961,27.2931284429944
109.70297029702971,27.294202699063025
109.8019801980198,27.295276709002092
109.9009900990099,27.296350472625864
110.0,27.29742398974869
110.0990099009901,27.29849726018502
110.19801980198021,27.299570283749393
110.2970297029703,27.300643060256448
110.3960396039604,27.30171558952092
110.4950495049505,27.30278787135764
110.5940594059406,27.303859905581533
110.6930693069307,27.304931692007617
110.79207920792079,27.306003230451015
110.89108910891089,27.307074520726935
110.990099009901,27.308145562650687
111.0891089108911,27.309216356037677
111.1881188118812,27.310286900703403
111.2871287128713,27.31135719646347
111.38613861386139,27.312427243133566
111.48514851485149,27.313497040529484
111.58415841584159,27.31456658846711
111.68316831683168,27.315635886762426
111.78217821782178,27.316704935231513
111.88118811881189,27.31777373369055
111.98019801980199,27.318842281955806
112.07920792079209,27.319910579843654
112.17821782178218,27.320978627170565
112.27722772277228,27.322046423753097
112.37623762376238,27.323113969407913
112.47524752475248,27.324181263951772
112.57425742574257,27.325248307201527
112.67326732673268,27.326315098974135
112.77227722772278,27.32738163908664
112.87128712871288,27.328447927356198
112.97029702970298,27.329513963600046
113.06930693069307,27.330579747635532
113.16831683168317,27.331645279280092
113.26732673267327,27.332710558351266
113.36633663366337,27.33377558466669
113.46534653465348,27.334840358044094
113.56435643564357,27.335904878301307
113.66336633663367,27.33696914525627
113.76237623762377,27.338033158726997
113.86138613861387,27.339096918531624
113.96039603960396,27.340160424488367
114.05940594059406,27.34122367641555
114.15841584158416,27.342286674131593
114.25742574257426,27.343349417455013
114.35643564356437,27.344411906204424
114.45544554455446,27.34547414019855
114.55445544554456,27.3465361192562
114.65346534653466,27.34759784319629
114.75247524752476,27.348659311837825
114.85148514851485,27.349720524999917
114.95049504950495,27.35078148250178
115.04950495049505,27.351842184162717
